{Aṣṭādhyāyī, 1, 1}
vṛddhir ādaic | [Aṣṭādhyāyī, 1, 1 1.1]
śriṇībhuvo 'nupasarge | [Aṣṭādhyāyī, 3, 3 24]
vau kṣuśruvaḥ | [Aṣṭādhyāyī, 3, 3 25]
avodor niyaḥ | [Aṣṭādhyāyī, 3, 3 26]
pre drustusruvaḥ | [Aṣṭādhyāyī, 3, 3 27]
nirabhyoḥ pūlvoḥ | [Aṣṭādhyāyī, 3, 3 28]
unnyor graḥ | [Aṣṭādhyāyī, 3, 3 29]
kṝ dhānye | [Aṣṭādhyāyī, 3, 3 30]
yajñe sami stuvaḥ | [Aṣṭādhyāyī, 3, 3 31]
pre stro 'yajñe | [Aṣṭādhyāyī, 3, 3 32]
prathane vāv aśabde | [Aṣṭādhyāyī, 3, 3 33]
chandonāmni ca | [Aṣṭādhyāyī, 3, 3 34]
udi grahaḥ | [Aṣṭādhyāyī, 3, 3 35]
sami muṣṭau | [Aṣṭādhyāyī, 3, 3 36]
parinyor nīṇor dyūtābhreṣayoḥ | [Aṣṭādhyāyī, 3, 3 37]
parāv anupātyaya iṇaḥ | [Aṣṭādhyāyī, 3, 3 38]
vyupayoḥ śeteḥ paryāye | [Aṣṭādhyāyī, 3, 3 39]
hastādāne cer asteye | [Aṣṭādhyāyī, 3, 3 40]
nivāsacitiśarīropasamādhāneṣv ādeś ca kaḥ | [Aṣṭādhyāyī, 3, 3 41]
saṅghe ca anauttarādharye | [Aṣṭādhyāyī, 3, 3 42]
karmavyatihāre ṇac striyām | [Aṣṭādhyāyī, 3, 3 43]
abhividhau bhāve inuṇ | [Aṣṭādhyāyī, 3, 3 44]
ākrośe 'vanyor grahaḥ | [Aṣṭādhyāyī, 3, 3 45]
pre lipsāyām | [Aṣṭādhyāyī, 3, 3 46]
parau yajñe | [Aṣṭādhyāyī, 3, 3 47]
nau vṛ dhānye | [Aṣṭādhyāyī, 3, 3 48]
udi śrayatiyautipūdruvaḥ | [Aṣṭādhyāyī, 3, 3 49]
vibhāṣāṅi rupluvoḥ | [Aṣṭādhyāyī, 3, 3 50]
ave graho varṣapratibandhe | [Aṣṭādhyāyī, 3, 3 51]
pre vaṇijām | [Aṣṭādhyāyī, 3, 3 52]
raśmau ca | [Aṣṭādhyāyī, 3, 3 53]
vṛṇoter ācchādane | [Aṣṭādhyāyī, 3, 3 54]
parau bhuvo 'vajñāne | [Aṣṭādhyāyī, 3, 3 55]
er ac | [Aṣṭādhyāyī, 3, 3 56]
ṝdor ap | [Aṣṭādhyāyī, 3, 3 57]
grahavṛdṛniścigamaś ca | [Aṣṭādhyāyī, 3, 3 58]
upasarge 'daḥ | [Aṣṭādhyāyī, 3, 3 59]
nau ṇa ca | [Aṣṭādhyāyī, 3, 3 60]
vyadhajapor anupasarge | [Aṣṭādhyāyī, 3, 3 61]
svanahasor vā | [Aṣṭādhyāyī, 3, 3 62]
yamaḥ samupaniviṣu ca | [Aṣṭādhyāyī, 3, 3 63]
nau gadanadapaṭhasvanaḥ | [Aṣṭādhyāyī, 3, 3 64]
kvaṇo vīṇāyāṃ ca | [Aṣṭādhyāyī, 3, 3 65]
nityaṃ paṇaḥ parimāṇe | [Aṣṭādhyāyī, 3, 3 66]
mado 'nupasarge | [Aṣṭādhyāyī, 3, 3 67]
pramadasaṃmadau harṣe | [Aṣṭādhyāyī, 3, 3 68]
samudor ajaḥ paśuṣu | [Aṣṭādhyāyī, 3, 3 69]
akṣeṣu glahaḥ | [Aṣṭādhyāyī, 3, 3 70]
prajane sarteḥ | [Aṣṭādhyāyī, 3, 3 71]
hvaḥ samprasāraṇaṃ ca nyabhyupaviṣu | [Aṣṭādhyāyī, 3, 3 72]
āṅi yuddhe | [Aṣṭādhyāyī, 3, 3 73]
nipānam āhāvaḥ | [Aṣṭādhyāyī, 3, 3 74]
bhāve 'nupasargasya | [Aṣṭādhyāyī, 3, 3 75]
hanaś ca vadhaḥ | [Aṣṭādhyāyī, 3, 3 76]
mūrtau ghanaḥ | [Aṣṭādhyāyī, 3, 3 77]
antarghano deśe | [Aṣṭādhyāyī, 3, 3 78]
agāraikadeśe praghaṇapraghāṇau ca | [Aṣṭādhyāyī, 3, 3 79]
udghano 'tyādhānam | [Aṣṭādhyāyī, 3, 3 80]
apaghano 'ṅgam | [Aṣṭādhyāyī, 3, 3 81]
karaṇe 'yovidruṣu | [Aṣṭādhyāyī, 3, 3 82]
stambe ka ca | [Aṣṭādhyāyī, 3, 3 83]
parau ghaḥ | [Aṣṭādhyāyī, 3, 3 84]
upaghna āśraye | [Aṣṭādhyāyī, 3, 3 85]
saṅghodghau gaṇapraśaṃsayoḥ | [Aṣṭādhyāyī, 3, 3 86]
nigho nimitam | [Aṣṭādhyāyī, 3, 3 87]
ḍvitaḥ ktriḥ | [Aṣṭādhyāyī, 3, 3 88]
ṭvito 'thuc | [Aṣṭādhyāyī, 3, 3 89]
yajayācayatavicchapraccharakṣo naṅ | [Aṣṭādhyāyī, 3, 3 90]
svapo nan | [Aṣṭādhyāyī, 3, 3 91]
upasarge ghoḥ kiḥ | [Aṣṭādhyāyī, 3, 3 92]
karmaṇy adhikaraṇe ca | [Aṣṭādhyāyī, 3, 3 93]
striyāṃ ktin | [Aṣṭādhyāyī, 3, 3 94]
sthāgāpāpaco bhāve | [Aṣṭādhyāyī, 3, 3 95]
mantre vṛṣeṣapacamanavidabhūvīrā udāttaḥ | [Aṣṭādhyāyī, 3, 3 96]
ūtiyūtijūtisātihetikīrtayaś ca | [Aṣṭādhyāyī, 3, 3 97]
vrajayajor bhāve kyap | [Aṣṭādhyāyī, 3, 3 98]
sañjñāyāṃ samajaniṣadanipatamanavidaṣuñśīṅbhṛñiṇaḥ | [Aṣṭādhyāyī, 3, 3 99]
kṛñaḥ śa ca | [Aṣṭādhyāyī, 3, 3 100]
icchā | [Aṣṭādhyāyī, 3, 3 101]
a pratyayāt | [Aṣṭādhyāyī, 3, 3 102]
guroś ca halaḥ | [Aṣṭādhyāyī, 3, 3 103]
ṣidbhidādibhyo 'ṅ | [Aṣṭādhyāyī, 3, 3 104]
cintipūjikathikumbicarcaś ca | [Aṣṭādhyāyī, 3, 3 105]
ātaś copasarge | [Aṣṭādhyāyī, 3, 3 106]
ṇyāsaśrantho yuc | [Aṣṭādhyāyī, 3, 3 107]
rogākhyāyāṃ ṇvul bahulam | [Aṣṭādhyāyī, 3, 3 108]
sañjñāyām | [Aṣṭādhyāyī, 3, 3 109]
vibhāṣākhyānaparipraśnayor iñ ca | [Aṣṭādhyāyī, 3, 3 110]
paryāyārharṇotpattiṣu ṇvuc | [Aṣṭādhyāyī, 3, 3 111]
ākrośe nañy aniḥ | [Aṣṭādhyāyī, 3, 3 112]
kṛtyalyuṭo bahulam | [Aṣṭādhyāyī, 3, 3 113]
napuṃsake bhāve ktaḥ | [Aṣṭādhyāyī, 3, 3 114]
lyuṭ ca | [Aṣṭādhyāyī, 3, 3 115]
karmaṇi ca yena saṃsparśāt kartuḥ śarīrasukham | [Aṣṭādhyāyī, 3, 3 116]
karaṇādhikaraṇayoś ca | [Aṣṭādhyāyī, 3, 3 117]
puṃsi sañjñāyāṃ ghaḥ prāyeṇa | [Aṣṭādhyāyī, 3, 3 118]
gocarasaṃcaravahavrajavyajāpaṇanigamāś ca | [Aṣṭādhyāyī, 3, 3 119]
ave tṝstror ghañ | [Aṣṭādhyāyī, 3, 3 120]
halaś ca | [Aṣṭādhyāyī, 3, 3 121]
adhyāyanyāyodyāvasaṃhārādhārāvayāś ca | [Aṣṭādhyāyī, 3, 3 122]
udaṅko 'nudake | [Aṣṭādhyāyī, 3, 3 123]
jālam ānāyaḥ | [Aṣṭādhyāyī, 3, 3 124]
khano gha ca | [Aṣṭādhyāyī, 3, 3 125]
īṣadduḥsuṣu kṛcchrākṛcchrārtheṣu khal | [Aṣṭādhyāyī, 3, 3 126]
kartṛkarmaṇoś ca bhūkṛñoḥ | [Aṣṭādhyāyī, 3, 3 127]
āto yuc | [Aṣṭādhyāyī, 3, 3 128]
chandasi gatyarthebhyaḥ | [Aṣṭādhyāyī, 3, 3 129]
anyebhyo 'pi dṛśyate | [Aṣṭādhyāyī, 3, 3 130]
vartamānasāmīpye vartamānavad vā | [Aṣṭādhyāyī, 3, 3 131]
āśaṃsāyāṃ bhūtavac ca | [Aṣṭādhyāyī, 3, 3 132]
kṣipravacane lṛṭ | [Aṣṭādhyāyī, 3, 3 133]
āśaṃsāvacane liṅ | [Aṣṭādhyāyī, 3, 3 134]
na anadyatanavat kriyāprabandhasāmīpyayoḥ | [Aṣṭādhyāyī, 3, 3 135]
bhaviṣyati maryādāvacane 'varasmin | [Aṣṭādhyāyī, 3, 3 136]
kālavibhāge ca anahorātrāṇām | [Aṣṭādhyāyī, 3, 3 137]
parasmin vibhāṣā | [Aṣṭādhyāyī, 3, 3 138]
liṅnimitte lṛṅ kriyātipattau | [Aṣṭādhyāyī, 3, 3 139]
bhūte ca | [Aṣṭādhyāyī, 3, 3 140]
votāpyoḥ | [Aṣṭādhyāyī, 3, 3 141]
garhāyāṃ laḍ apijātvoḥ | [Aṣṭādhyāyī, 3, 3 142]
vibhāṣā kathami liṅ ca | [Aṣṭādhyāyī, 3, 3 143]
kiṃvṛtte liṅlṛṭau | [Aṣṭādhyāyī, 3, 3 144]
anavakﾱptyamarṣayor akiṃvṛtte 'pi | [Aṣṭādhyāyī, 3, 3 145]
kiṃkilāstyartheṣu lṛṭ | [Aṣṭādhyāyī, 3, 3 146]
jātuyador liṅ | [Aṣṭādhyāyī, 3, 3 147]
yaccayatrayoḥ | [Aṣṭādhyāyī, 3, 3 148]
garhāyāṃ ca | [Aṣṭādhyāyī, 3, 3 149]
citrīkaraṇe ca | [Aṣṭādhyāyī, 3, 3 150]
śeṣe lṛḍayadau | [Aṣṭādhyāyī, 3, 3 151]
utāpyoḥ samarthayor liṅ | [Aṣṭādhyāyī, 3, 3 152]
kāmapravedane 'kacciti | [Aṣṭādhyāyī, 3, 3 153]
sambhāvane 'lam iti cet siddhāprayoge | [Aṣṭādhyāyī, 3, 3 154]
vibhāṣā dhātau sambhāvanavacane 'yadi | [Aṣṭādhyāyī, 3, 3 155]
hetuhetumator liṅ | [Aṣṭādhyāyī, 3, 3 156]
icchārtheṣu liṅloṭau | [Aṣṭādhyāyī, 3, 3 157]
samānakartṛkeṣu tumun | [Aṣṭādhyāyī, 3, 3 158]
liṅ ca | [Aṣṭādhyāyī, 3, 3 159]
icchārthebhyo vibhāṣā vartamāne | [Aṣṭādhyāyī, 3, 3 160]
vidhinimantraṇāmantraṇādhīṣṭasaṃpraśnaprārthaneṣu liṅ | [Aṣṭādhyāyī, 3, 3 161]
loṭ ca | [Aṣṭādhyāyī, 3, 3 162]
praiṣātisargaprāptakāleṣu kṛtyāś ca | [Aṣṭādhyāyī, 3, 3 163]
liṅ cordhvamauhūrtike | [Aṣṭādhyāyī, 3, 3 164]
sme loṭ | [Aṣṭādhyāyī, 3, 3 165]
adhīṣṭe ca | [Aṣṭādhyāyī, 3, 3 166]
kālasamayavelāsu tumun | [Aṣṭādhyāyī, 3, 3 167]
liṅ yadi | [Aṣṭādhyāyī, 3, 3 168]
arhe kṛtyatṛcaś ca | [Aṣṭādhyāyī, 3, 3 169]
āvaśyakādhamarṇyayor ṇiniḥ | [Aṣṭādhyāyī, 3, 3 170]
kṛtyāś ca | [Aṣṭādhyāyī, 3, 3 171]
śaki liṅ ca | [Aṣṭādhyāyī, 3, 3 172]
āśiṣi liṅloṭau | [Aṣṭādhyāyī, 3, 3 173]
kticktau ca sañjñāyām | [Aṣṭādhyāyī, 3, 3 174]
māṅi luṅ | [Aṣṭādhyāyī, 3, 3 175]
smottare laṅ ca | [Aṣṭādhyāyī, 3, 3 176]
{Aṣṭādhyāyī, 3, 4}
dhātusambandhe pratyayāḥ | [Aṣṭādhyāyī, 3, 4 1]
kriyāsamabhihāre loṭ loṭo hisvau vā ca tadhvamoḥ | [Aṣṭādhyāyī, 3, 4 2]
samuccaye 'nyatarasyām | [Aṣṭādhyāyī, 3, 4 3]
yathāvidhyanuprayogaḥ pūrvasmin | [Aṣṭādhyāyī, 3, 4 4]
samuccaye sāmānyavacanasya | [Aṣṭādhyāyī, 3, 4 5]
chandasi luṅlaṅliṭaḥ | [Aṣṭādhyāyī, 3, 4 6]
liṅarthe leṭ | [Aṣṭādhyāyī, 3, 4 7]
upasaṃvādāśaṅkayoś ca | [Aṣṭādhyāyī, 3, 4 8]
tumarthe sesenaseasenkṣekasenadhyaiadhyainkadhyaikadhyainśadhyaiśadhyaintavaitaveṅtavenaḥ | [Aṣṭādhyāyī, 3, 4 9]
prayai rohiṣyai avyathiṣyai | [Aṣṭādhyāyī, 3, 4 10]
dṛśe vikhye ca | [Aṣṭādhyāyī, 3, 4 11]
śaki ṇamulkamulau | [Aṣṭādhyāyī, 3, 4 12]
īśvare tosunkasunau | [Aṣṭādhyāyī, 3, 4 13]
kṛtyārthe tavaikenkenyatvanaḥ | [Aṣṭādhyāyī, 3, 4 14]
avacakṣe ca | [Aṣṭādhyāyī, 3, 4 15]
bhāvalakṣaṇe stheṇkṛñvadicarihutamijanibhyas tosun | [Aṣṭādhyāyī, 3, 4 16]
sṛpitṛdoḥ kasun | [Aṣṭādhyāyī, 3, 4 17]
alaṃkhalvoḥ pratiṣedhayoḥ prācāṃ ktvā | [Aṣṭādhyāyī, 3, 4 18]
udīcāṃ māṅo vyatīhāre | [Aṣṭādhyāyī, 3, 4 19]
parāvarayoge ca | [Aṣṭādhyāyī, 3, 4 20]
samānakartṛkayoḥ pūrvakāle | [Aṣṭādhyāyī, 3, 4 21]
ābhīkṣṇye ṇamul ca | [Aṣṭādhyāyī, 3, 4 22]
na yady anākāṅkṣe | [Aṣṭādhyāyī, 3, 4 23]
vibhāṣā 'greprathamapūrveṣu | [Aṣṭādhyāyī, 3, 4 24]
karmaṇy ākrośe kṛñaḥ khamuñ | [Aṣṭādhyāyī, 3, 4 25]
svādumi ṇamul | [Aṣṭādhyāyī, 3, 4 26]
anyathaivaṃkathamitthaṃsu siddhāprayogaścet | [Aṣṭādhyāyī, 3, 4 27]
yathātathayor asūyāprativacane | [Aṣṭādhyāyī, 3, 4 28]
karmaṇi dṛśividoḥ sākalye | [Aṣṭādhyāyī, 3, 4 29]
yāvati vindajīvoḥ | [Aṣṭādhyāyī, 3, 4 30]
carmodarayoḥ pūreḥ | [Aṣṭādhyāyī, 3, 4 31]
varṣapramāṇa ūlopaś ca asya anyatarasyām | [Aṣṭādhyāyī, 3, 4 32]
cele knopeḥ | [Aṣṭādhyāyī, 3, 4 33]
nimūlasamūlayoḥ kaṣaḥ | [Aṣṭādhyāyī, 3, 4 34]
śuṣkacūrṇarūkṣeṣu piṣaḥ | [Aṣṭādhyāyī, 3, 4 35]
samūlākṛtajīveṣu hankṛñgrahaḥ | [Aṣṭādhyāyī, 3, 4 36]
karaṇe hanaḥ | [Aṣṭādhyāyī, 3, 4 37]
snehane piṣaḥ | [Aṣṭādhyāyī, 3, 4 38]
haste vartigrahoḥ | [Aṣṭādhyāyī, 3, 4 39]
sve puṣaḥ | [Aṣṭādhyāyī, 3, 4 40]
adhikaraṇe bandhaḥ | [Aṣṭādhyāyī, 3, 4 41]
sañjñāyām | [Aṣṭādhyāyī, 3, 4 42]
kartror jīvapuruṣayor naśivahoḥ | [Aṣṭādhyāyī, 3, 4 43]
ūrdhve śuṣipūroḥ | [Aṣṭādhyāyī, 3, 4 44]
upamāne karmaṇi ca | [Aṣṭādhyāyī, 3, 4 45]
kaṣādiṣu yathāvidhyanuprayogaḥ | [Aṣṭādhyāyī, 3, 4 46]
upadaṃśas tṛtīyāyām | [Aṣṭādhyāyī, 3, 4 47]
hiṃsārthānāṃ ca samānakartṛkāṇām | [Aṣṭādhyāyī, 3, 4 48]
saptamyāṃ copapīḍarudhakarṣaḥ | [Aṣṭādhyāyī, 3, 4 49]
samāsattau | [Aṣṭādhyāyī, 3, 4 50]
pramāṇe ca | [Aṣṭādhyāyī, 3, 4 51]
apādāne parīpsāyām | [Aṣṭādhyāyī, 3, 4 52]
dvitīyāyāṃ ca | [Aṣṭādhyāyī, 3, 4 53]
svāṅge 'dhruve | [Aṣṭādhyāyī, 3, 4 54]
parikliśyamāne ca | [Aṣṭādhyāyī, 3, 4 55]
viśipatipadiskandām vyāpyamānāsevyamānayoḥ | [Aṣṭādhyāyī, 3, 4 56]
asyatitṛṣoḥ kriyāntare kāleṣu | [Aṣṭādhyāyī, 3, 4 57]
nāmny ādiśigrahoḥ | [Aṣṭādhyāyī, 3, 4 58]
avyaye 'yathābhipretākhyāne kṛñaḥ ktvāṇamulau | [Aṣṭādhyāyī, 3, 4 59]
tiryacy apavarge | [Aṣṭādhyāyī, 3, 4 60]
svāṅge taspratyaye kṛbhvoḥ | [Aṣṭādhyāyī, 3, 4 61]
nādhārthapratyaye cvyarthe | [Aṣṭādhyāyī, 3, 4 62]
tūṣṇīmi bhuvaḥ | [Aṣṭādhyāyī, 3, 4 63]
anvacy ānulomye | [Aṣṭādhyāyī, 3, 4 64]
śakadhṛṣajñāglāghaṭarabhalabhakramasahārhāstyartheṣu tumun | [Aṣṭādhyāyī, 3, 4 65]
paryāptivacaneṣv alamartheṣu | [Aṣṭādhyāyī, 3, 4 66]
kartari kṛt | [Aṣṭādhyāyī, 3, 4 67]
bhavyageyapravacanīyopasthānīyajanyāplāvyāpātyā vā | [Aṣṭādhyāyī, 3, 4 68]
laḥ karmaṇi ca bhāve ca akarmakebhyaḥ | [Aṣṭādhyāyī, 3, 4 69]
tayor eva kṛtyaktakhalarthāḥ | [Aṣṭādhyāyī, 3, 4 70]
ādikarmaṇi ktaḥ kartari ca | [Aṣṭādhyāyī, 3, 4 71]
gatyarthākarmakaśliṣaśīṅsthāsavasajanaruhajīryatibhyaś ca | [Aṣṭādhyāyī, 3, 4 72]
dāśagoghnau sampradāne | [Aṣṭādhyāyī, 3, 4 73]
bhīmādayo 'pādāne | [Aṣṭādhyāyī, 3, 4 74]
tābhyām anyatroṇādayaḥ | [Aṣṭādhyāyī, 3, 4 75]
kto 'dhikaraṇe ca dhrauvyagatipratyavasānārthebhyaḥ | [Aṣṭādhyāyī, 3, 4 76]
lasya | [Aṣṭādhyāyī, 3, 4 77]
tiptasjhisipthasthamibvasmastātāṃjhathāsāthāmdhvamiḍvahimahiṅ | [Aṣṭādhyāyī, 3, 4 78]
ṭita ātmanepadānāṃ ṭer e | [Aṣṭādhyāyī, 3, 4 79]
thāsaḥ se | [Aṣṭādhyāyī, 3, 4 80]
liṭas tajhayor eśirec | [Aṣṭādhyāyī, 3, 4 81]
parasmaipadānāṃ ṇalatususthalthusaṇalvamāḥ | [Aṣṭādhyāyī, 3, 4 82]
vido laṭo vā | [Aṣṭādhyāyī, 3, 4 83]
bruvaḥ pañcānām ādita āho bruvaḥ | [Aṣṭādhyāyī, 3, 4 84]
loṭo laṅvat | [Aṣṭādhyāyī, 3, 4 85]
er uḥ | [Aṣṭādhyāyī, 3, 4 86]
ser hy apic ca | [Aṣṭādhyāyī, 3, 4 87]
vā chandasi | [Aṣṭādhyāyī, 3, 4 88]
mer niḥ | [Aṣṭādhyāyī, 3, 4 89]
ām etaḥ | [Aṣṭādhyāyī, 3, 4 90]
savābhyām vāmau | [Aṣṭādhyāyī, 3, 4 91]
āḍ uttamasya pic ca | [Aṣṭādhyāyī, 3, 4 92]
eta ai | [Aṣṭādhyāyī, 3, 4 93]
leṭo 'ḍāṭau | [Aṣṭādhyāyī, 3, 4 94]
āta ai | [Aṣṭādhyāyī, 3, 4 95]
vā eto 'nyatra | [Aṣṭādhyāyī, 3, 4 96]
itaś ca lopaḥ parasmaipadeṣu | [Aṣṭādhyāyī, 3, 4 97]
sa uttamasya | [Aṣṭādhyāyī, 3, 4 98]
nityaṃ ṅitaḥ | [Aṣṭādhyāyī, 3, 4 99]
itaś ca | [Aṣṭādhyāyī, 3, 4 100]
tasthasthamipām tāṃtaṃtāmaḥ | [Aṣṭādhyāyī, 3, 4 101]
liṅaḥ sīyuṭ | [Aṣṭādhyāyī, 3, 4 102]
yāsuṭ parasmaipadeṣu udātto ṅic ca | [Aṣṭādhyāyī, 3, 4 103]
kid āśiṣi | [Aṣṭādhyāyī, 3, 4 104]
jhasya ran | [Aṣṭādhyāyī, 3, 4 105]
iṭo 't | [Aṣṭādhyāyī, 3, 4 106]
suṭ tithoḥ | [Aṣṭādhyāyī, 3, 4 107]
jher jus | [Aṣṭādhyāyī, 3, 4 108]
sijabhyastavidibhyaś ca | [Aṣṭādhyāyī, 3, 4 109]
ātaḥ | [Aṣṭādhyāyī, 3, 4 110]
laṅaḥ śākaṭāyanasyaiva | [Aṣṭādhyāyī, 3, 4 111]
dviṣaś ca | [Aṣṭādhyāyī, 3, 4 112]
tiṅśit sārvadhātukam | [Aṣṭādhyāyī, 3, 4 113]
ārdhadhātukaṃ śeṣaḥ | [Aṣṭādhyāyī, 3, 4 114]
liṭ ca | [Aṣṭādhyāyī, 3, 4 115]
liṅ āśiṣi | [Aṣṭādhyāyī, 3, 4 116]
chandasy ubhayathā | [Aṣṭādhyāyī, 3, 4 117]
{Aṣṭādhyāyī, 4, 1}
ṅyāpprātipadikāt | [Aṣṭādhyāyī, 4, 1 1]
svaujasamauṭchaṣṭābhyāṃbhisṅebhyāmbhyasṅasibhyāṃbhyasṅasosāmṅyossup | [Aṣṭādhyāyī, 4, 1 2]
striyām | [Aṣṭādhyāyī, 4, 1 3]
ajādyataṣ ṭāp | [Aṣṭādhyāyī, 4, 1 4]
ṛnnebhyo ṅīp | [Aṣṭādhyāyī, 4, 1 5]
ugitaś ca | [Aṣṭādhyāyī, 4, 1 6]
vano ra ca | [Aṣṭādhyāyī, 4, 1 7]
pādo 'nyatarasyām | [Aṣṭādhyāyī, 4, 1 8]
ṭāb ṛci | [Aṣṭādhyāyī, 4, 1 9]
na ṣaṭsvasrādibhyaḥ | [Aṣṭādhyāyī, 4, 1 10]
manaḥ | [Aṣṭādhyāyī, 4, 1 11]
ano bahuvrīheḥ | [Aṣṭādhyāyī, 4, 1 12]
ḍāb ubhābhyām anyatarasyām | [Aṣṭādhyāyī, 4, 1 13]
anupasarjanāt | [Aṣṭādhyāyī, 4, 1 14]
ṭiḍḍhāṇañdvayasajdaghnañmātractayapṭhañkañkvarapaḥ | [Aṣṭādhyāyī, 4, 1 15]
yañaś ca | [Aṣṭādhyāyī, 4, 1 16]
prācāṃ ṣpha taddhitaḥ | [Aṣṭādhyāyī, 4, 1 17]
sarvatra lohitādikatāntebhyaḥ | [Aṣṭādhyāyī, 4, 1 18]
kauravyamāṇḍūkābhyāṃ ca | [Aṣṭādhyāyī, 4, 1 19]
vayasi prathame | [Aṣṭādhyāyī, 4, 1 20]
dvigoḥ | [Aṣṭādhyāyī, 4, 1 21]
aparimāṇabistācitakambalyebhyo na taddhitaluki | [Aṣṭādhyāyī, 4, 1 22]
kāṇḍāntāt kṣetre | [Aṣṭādhyāyī, 4, 1 23]
puruṣāt pramāṇe 'nyatarasyām | [Aṣṭādhyāyī, 4, 1 24]
bahuvrīher ūdhaso ṅīṣ | [Aṣṭādhyāyī, 4, 1 25]
saṅkhyāvyayāder ṅīp | [Aṣṭādhyāyī, 4, 1 26]
dāmahāyanāntāc ca | [Aṣṭādhyāyī, 4, 1 27]
ana upadhālopino 'nyatarasyām | [Aṣṭādhyāyī, 4, 1 28]
nityaṃ sañjñāchandasoḥ | [Aṣṭādhyāyī, 4, 1 29]
kevalamāmakabhāgadheyapāpāparasamānāryakṛtasumaṅgalabheṣajāc ca | [Aṣṭādhyāyī, 4, 1 30]
rātreś ca ajasau | [Aṣṭādhyāyī, 4, 1 31]
antarvatpativator nuk | [Aṣṭādhyāyī, 4, 1 32]
patyur no yajñasaṃyoge | [Aṣṭādhyāyī, 4, 1 33]
vibhāṣā sapūrvasya | [Aṣṭādhyāyī, 4, 1 34]
nityaṃ sapatnyādiṣu | [Aṣṭādhyāyī, 4, 1 35]
pūtakrator ai ca | [Aṣṭādhyāyī, 4, 1 36]
vṛṣākapyagnikusitakusidānām udāttaḥ | [Aṣṭādhyāyī, 4, 1 37]
manor au vā | [Aṣṭādhyāyī, 4, 1 38]
varṇād anudāttāt topadhāt to naḥ | [Aṣṭādhyāyī, 4, 1 39]
anyato ṅīṣ | [Aṣṭādhyāyī, 4, 1 40]
ṣidgaurādibhyaś ca | [Aṣṭādhyāyī, 4, 1 41]
jānapadakuṇḍagoṇasthalabhājanāgakālanīlakuśakāmukakabarād vṛttyamatrāvapanākṛtrimāśrāṇāsthaulyavarṇānācchādanāyovikāramaithunecchākeśaveśeṣu | [Aṣṭādhyāyī, 4, 1 42]
śoṇāt prācām | [Aṣṭādhyāyī, 4, 1 43]
voto guṇavacanāt | [Aṣṭādhyāyī, 4, 1 44]
bahvādibhyaś ca | [Aṣṭādhyāyī, 4, 1 45]
nityaṃ chandasi | [Aṣṭādhyāyī, 4, 1 46]
bhuvaś ca | [Aṣṭādhyāyī, 4, 1 47]
puṃyogād ākhyāyām | [Aṣṭādhyāyī, 4, 1 48]
indravaruṇabhavaśarvarudramṛḍahimāraṇyayavayavanamātulācāryāṇām ānuk | [Aṣṭādhyāyī, 4, 1 49]
krītāt karaṇapūrvāt | [Aṣṭādhyāyī, 4, 1 50]
ktād alpākhyāyām | [Aṣṭādhyāyī, 4, 1 51]
bahuvrīheś ca antodāttāt | [Aṣṭādhyāyī, 4, 1 52]
asvāṅgapūrvapadād vā | [Aṣṭādhyāyī, 4, 1 53]
svāṅgāc copasarjanād asaṃyogopadhāt | [Aṣṭādhyāyī, 4, 1 54]
nāsikodaraoṣṭhajaṅghādantakarṇaśṛṅgāc ca | [Aṣṭādhyāyī, 4, 1 55]
na kroḍādibahvacaḥ | [Aṣṭādhyāyī, 4, 1 56]
sahanañvidyamānapūrvāc ca | [Aṣṭādhyāyī, 4, 1 57]
nakhamukhāt sañjñāyām | [Aṣṭādhyāyī, 4, 1 58]
dīrghajihvī ca chandasi | [Aṣṭādhyāyī, 4, 1 59]
dikpūrvapadān ṅīp | [Aṣṭādhyāyī, 4, 1 60]
vāhaḥ | [Aṣṭādhyāyī, 4, 1 61]
sakhy aśiśvī iti bhāṣāyām | [Aṣṭādhyāyī, 4, 1 62]
jāter astrīviṣayād ayopadhāt | [Aṣṭādhyāyī, 4, 1 63]
pākakarṇaparṇapuṣpaphalamūlavālottarapadāc ca | [Aṣṭādhyāyī, 4, 1 64]
ito manuṣyajāteḥ | [Aṣṭādhyāyī, 4, 1 65]
ūṅ utaḥ | [Aṣṭādhyāyī, 4, 1 66]
bāhvantāt sañjñāyām | [Aṣṭādhyāyī, 4, 1 67]
paṅgoś ca | [Aṣṭādhyāyī, 4, 1 68]
ūrūttarapadād aupamye | [Aṣṭādhyāyī, 4, 1 69]
saṃhitaśaphalakṣaṇavāmādeś ca | [Aṣṭādhyāyī, 4, 1 70]
kadrukamaṇḍalvoś chandasi | [Aṣṭādhyāyī, 4, 1 71]
sañjñāyām | [Aṣṭādhyāyī, 4, 1 72]
śārṅgaravādyaño ṅīn | [Aṣṭādhyāyī, 4, 1 73]
yaṅaś cāp | [Aṣṭādhyāyī, 4, 1 74]
āvaṭyāc ca | [Aṣṭādhyāyī, 4, 1 75]
taddhitāḥ | [Aṣṭādhyāyī, 4, 1 76]
yūnas tiḥ | [Aṣṭādhyāyī, 4, 1 77]
aṇiñor anārṣayor gurūpottamayoḥ ṣyaṅ gotre | [Aṣṭādhyāyī, 4, 1 78]
gotrāvayavāt | [Aṣṭādhyāyī, 4, 1 79]
krauḍyādibhyaś ca | [Aṣṭādhyāyī, 4, 1 80]
